Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
2007,AFG,AFG,Afghanistan,Afghanistan,IDP,Kandahar,U,U,0,0,0,0,0,7350,7350,0,0,0,0,0,7650,7650,15000
2007,AFG,AFG,Afghanistan,Afghanistan,IDP,Kunduz,U,U,0,0,0,0,0,502,502,0,0,0,0,0,523,523,1025
2007,AFG,AFG,Afghanistan,Afghanistan,IDP,Saripul,U,U,0,0,0,0,0,49,49,0,0,0,0,0,51,51,100
2007,AFG,AFG,Afghanistan,Afghanistan,IDP,Takhar,U,U,0,0,0,0,0,179,179,0,0,0,0,0,186,186,365
2007,AFG,AFG,Afghanistan,Afghanistan,RDP,Badghis,R,U,0,0,0,0,0,170,170,0,0,0,0,0,143,143,313
2007,AFG,AFG,Afghanistan,Afghanistan,RDP,Balkh,R,U,0,0,0,0,0,345,345,0,0,0,0,0,364,364,709
2007,AFG,AFG,Afghanistan,Afghanistan,RDP,Bamyan,R,U,0,0,0,0,0,2152,2152,0,0,0,0,0,2240,2240,4392
2007,AFG,AFG,Afghanistan,Afghanistan,RDP,Farah,R,U,0,0,0,0,0,30,30,0,0,0,0,0,23,23,53
2007,AFG,AFG,Afghanistan,Afghanistan,RDP,Faryab,R,U,0,0,0,0,0,328,328,0,0,0,0,0,353,353,681
2007,AFG,AFG,Afghanistan,Afghanistan,RDP,Hilmand,R,U,0,0,0,0,0,34,34,0,0,0,0,0,47,47,81
2007,AFG,AFG,Afghanistan,Afghanistan,RDP,Jawzjan,R,U,0,0,0,0,0,67,67,0,0,0,0,0,56,56,123
2007,AFG,AFG,Afghanistan,Afghanistan,RDP,Kapisa,R,U,0,0,0,0,0,813,813,0,0,0,0,0,847,847,1660
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Badakhshan,R,U,36,53,22,63,5,0,179,34,54,66,300,6,0,460,639
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Badghis,R,U,30,37,29,72,5,0,173,31,47,31,99,11,0,219,392
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Baghlan,R,U,443,665,299,883,59,0,2349,404,615,351,1018,98,0,2486,4835
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Balkh,U,U,343,448,241,845,64,0,1941,374,467,272,914,87,0,2114,4055
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Bamyan,R,U,30,36,34,86,6,0,192,22,52,38,108,14,0,234,426
2007,AFG,AFG,Afghanistan,Afghanistan,RET,DayKundi,R,U,10,12,8,24,5,0,59,12,13,11,38,7,0,81,140
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Dispersed in the country / territory,V,U,108,178,99,229,7,0,621,131,198,92,246,16,0,683,1304
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8446
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Farah,R,U,53,45,31,74,8,0,211,41,61,14,75,9,0,200,411
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Faryab,R,U,195,306,147,567,40,0,1255,224,289,207,668,67,0,1455,2710
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Ghazni,R,U,1906,1678,508,2139,120,0,6351,1900,1918,696,2320,226,0,7060,13411
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Ghor,R,U,5,8,7,14,0,0,34,5,12,8,40,5,0,70,104
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Hilmand,R,U,419,540,187,678,45,0,1869,389,596,271,656,73,0,1985,3854
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Hirat,U,U,80,155,132,355,18,0,740,118,173,109,553,31,0,984,1724
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Jawzjan,R,U,686,941,603,2233,179,0,4642,681,1067,632,2386,243,0,5009,9651
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Kabul,U,U,2308,3351,2181,5852,295,0,13987,2393,3786,2408,5752,464,0,14803,28790
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Kandahar,U,U,1959,2221,784,2614,198,0,7776,1840,2381,947,2305,202,0,7675,15451
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Kapisa,R,U,75,99,76,157,7,0,414,79,117,73,168,21,0,458,872
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Khost,R,U,71,134,57,194,10,0,466,89,150,83,180,19,0,521,987
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Kunar,R,U,1066,1255,626,1632,94,0,4673,1036,1374,762,1598,143,0,4913,9586
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Kunduz,R,U,1357,1658,791,2599,129,0,6534,1391,1776,889,2594,202,0,6852,13386
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Laghman,R,U,2235,2925,1405,3799,206,0,10570,2267,3136,1721,3611,309,0,11044,21614
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Logar,R,U,657,1012,577,1453,84,0,3783,679,1051,560,1244,144,0,3678,7461
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Nangarhar,U,U,23781,27658,12963,35218,2160,0,101780,23763,29175,14548,33533,2495,0,103514,205294
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Nimroz,R,U,0,5,6,11,0,0,22,0,10,5,10,0,0,25,47
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Nuristan,R,U,11,8,0,11,0,0,30,6,7,7,16,0,0,36,66
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Paktika,R,U,134,174,65,209,10,0,592,153,211,82,229,13,0,688,1280
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Paktya,R,U,344,600,289,817,42,0,2092,359,562,345,686,71,0,2023,4115
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Panjsher,R,U,11,13,10,25,0,0,59,9,23,14,45,5,0,96,155
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Parwan,U,U,361,361,222,622,27,0,1593,343,424,283,671,49,0,1770,3363
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Samangan,R,U,59,101,29,121,5,0,315,47,68,39,130,5,0,289,604
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Sari Pul,R,U,156,219,61,284,18,0,738,148,217,117,333,28,0,843,1581
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Takhar,R,U,227,237,121,426,22,0,1033,234,309,169,583,47,0,1342,2375
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Uruzgan,R,U,92,88,18,100,7,0,305,74,86,31,97,13,0,301,606
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Wardak,R,U,118,201,166,419,20,0,924,129,231,169,390,37,0,956,1880
2007,AFG,AFG,Afghanistan,Afghanistan,RET,Zabul,R,U,199,209,72,255,12,0,747,165,231,81,254,34,0,765,1512
2007,IRN,AFG,Iran (Islamic Republic of),Afghanistan,REF,Hirat,U,U,0,0,0,10,0,0,10,0,0,5,12,0,0,17,27
2007,IRN,AFG,Iran (Islamic Republic of),Afghanistan,REF,Kabul,U,U,0,0,0,5,0,0,5,0,0,6,0,0,0,6,11
2007,IRQ,AFG,Iraq,Afghanistan,REF,Kabul,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,Badghis,U,U,0,0,0,0,0,1021,1021,0,0,0,0,0,1062,1062,2083
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,Balkh,U,U,0,0,0,0,0,103,103,0,0,0,0,0,108,108,211
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,Farah,U,U,0,0,0,0,0,326,326,0,0,0,0,0,339,339,665
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,Faryab,U,U,0,0,0,0,0,208,208,0,0,0,0,0,217,217,425
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,Ghazni,U,U,0,0,0,0,0,1022,1022,0,0,0,0,0,1063,1063,2085
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,Hilmand,C,U,0,0,0,0,0,11518,11518,0,0,0,0,0,11988,11988,23506
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,Hirat,C,U,0,0,0,0,0,15279,15279,0,0,0,0,0,15903,15903,31182
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,Kabul,U,U,0,0,0,0,0,2524,2524,0,0,0,0,0,2627,2627,5151
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,Kandahar,C,U,0,0,0,0,0,45491,45491,0,0,0,0,0,47348,47348,92839
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,Khost,C,U,0,0,0,0,0,6047,6047,0,0,0,0,0,6294,6294,12341
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,Kunar,C,U,0,0,0,0,0,5580,5580,0,0,0,0,0,5808,5808,11388
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,Kunduz,C,U,0,0,0,0,0,478,478,0,0,0,0,0,497,497,975
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,Laghman,C,U,0,0,0,0,0,2428,2428,0,0,0,0,0,2528,2528,4956
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,Nangarhar,C,U,0,0,0,0,0,19375,19375,0,0,0,0,0,20165,20165,39540
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,Paktika,C,U,0,0,0,0,0,747,747,0,0,0,0,0,777,777,1524
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,Paktya,U,U,0,0,0,0,0,372,372,0,0,0,0,0,387,387,759
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,Samangan,U,U,0,0,0,0,0,176,176,0,0,0,0,0,184,184,360
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,Sare Pul,U,U,0,0,0,0,0,74,74,0,0,0,0,0,76,76,150
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,Takhar,U,U,0,0,0,0,0,260,260,0,0,0,0,0,270,270,530
2008,AFG,AFG,Afghanistan,Afghanistan,RDP,Badghis,R,U,0,0,0,0,0,918,918,0,0,0,0,0,882,882,1800
2008,AFG,AFG,Afghanistan,Afghanistan,RDP,Baghlan,R,U,0,0,0,0,0,178,178,0,0,0,0,0,172,172,350
2008,AFG,AFG,Afghanistan,Afghanistan,RDP,Balkh,U,U,0,0,0,0,0,213,213,0,0,0,0,0,204,204,417
2008,AFG,AFG,Afghanistan,Afghanistan,RDP,Farah,R,U,0,0,0,0,0,306,306,0,0,0,0,0,294,294,600
2008,AFG,AFG,Afghanistan,Afghanistan,RDP,Faryab,R,U,0,0,0,0,0,215,215,0,0,0,0,0,207,207,422
2008,AFG,AFG,Afghanistan,Afghanistan,RDP,Ghor,R,U,0,0,0,0,0,73,73,0,0,0,0,0,71,71,144
2008,AFG,AFG,Afghanistan,Afghanistan,RDP,Hirat,U,U,0,0,0,0,0,162,162,0,0,0,0,0,156,156,318
2008,AFG,AFG,Afghanistan,Afghanistan,RDP,Jawzjan,R,U,0,0,0,0,0,429,429,0,0,0,0,0,412,412,841
2008,AFG,AFG,Afghanistan,Afghanistan,RDP,Kabul,U,U,0,0,0,0,0,8,8,0,0,0,0,0,7,7,15
2008,AFG,AFG,Afghanistan,Afghanistan,RDP,Kandahar,R,U,0,0,0,0,0,711,711,0,0,0,0,0,684,684,1395
2008,AFG,AFG,Afghanistan,Afghanistan,RDP,Kunduz,R,U,0,0,0,0,0,26,26,0,0,0,0,0,24,24,50
2008,AFG,AFG,Afghanistan,Afghanistan,RDP,Logar,R,U,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5
2008,AFG,AFG,Afghanistan,Afghanistan,RDP,Samangan,R,U,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6
2008,AFG,AFG,Afghanistan,Afghanistan,RDP,Sare Pul,R,U,0,0,0,0,0,12,12,0,0,0,0,0,12,12,24
2008,AFG,AFG,Afghanistan,Afghanistan,RDP,Zabul,R,U,0,0,0,0,0,34,34,0,0,0,0,0,32,32,66
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Badakhshan,R,U,7,16,8,38,0,0,69,10,15,59,291,6,0,381,450
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Badghis,R,U,19,17,14,34,0,0,84,14,19,16,46,0,0,95,179
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Baghlan,R,U,401,594,350,897,38,0,2280,406,634,424,979,101,0,2544,4824
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Balkh,U,U,345,488,241,719,37,0,1830,335,509,291,787,81,0,2003,3833
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Bamyan,R,U,19,24,12,59,0,0,114,16,36,35,73,6,0,166,280
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Daykundi,R,U,5,6,0,15,0,0,26,7,5,5,22,0,0,39,65
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Dispersed in the country / territory,R,U,0,0,0,0,0,0,0,0,0,0,0,0,628,628,628
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Farah,R,U,8,8,5,17,0,0,38,11,9,6,16,0,0,42,80
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Faryab,R,U,186,252,132,448,31,0,1049,205,258,189,525,61,0,1238,2287
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Ghazni,R,U,76,112,61,175,14,0,438,68,106,63,175,25,0,437,875
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Ghor,R,U,5,7,0,8,0,0,20,0,9,6,22,0,0,37,57
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Hilmand,R,U,142,222,97,280,13,0,754,161,258,124,281,35,0,859,1613
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Hirat,U,U,51,60,45,193,12,0,361,55,65,45,590,24,0,779,1140
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Jawzjan,R,U,241,331,213,601,42,0,1428,239,326,179,780,69,0,1593,3021
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Kabul,U,U,2487,4059,2627,6943,346,0,16462,2572,4296,2774,6814,635,0,17091,33553
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Kandahar,U,U,550,764,370,982,53,0,2719,585,912,502,1051,101,0,3151,5870
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Kapisa,R,U,55,88,42,104,5,0,294,52,74,51,121,8,0,306,600
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Khost,R,U,132,201,101,340,22,0,796,139,228,158,300,53,0,878,1674
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Kunar,R,U,2900,4347,2398,5762,234,0,15641,3001,4636,2640,5749,519,0,16545,32186
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Kunduz,U,U,1729,2444,1216,3267,142,0,8798,1862,2602,1461,3325,259,0,9509,18307
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Laghman,R,U,1925,3107,1798,4091,184,0,11105,2022,3114,1889,4218,368,0,11611,22716
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Logar,R,U,751,1283,783,1905,91,0,4813,789,1345,820,1699,190,0,4843,9656
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Nangarhar,U,U,9842,15612,8520,21077,817,0,55868,9902,16634,9482,21445,1915,0,59378,115246
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Nimroz,R,U,5,8,6,8,5,0,32,5,7,0,16,5,0,33,65
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Nuristan,R,U,11,11,5,24,0,0,51,6,12,9,21,0,0,48,99
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Paktika,R,U,5,13,11,23,0,0,52,9,24,10,26,0,0,69,121
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Paktya,R,U,664,1095,647,1738,79,0,4223,714,1179,740,1438,185,0,4256,8479
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Panjsher,R,U,5,8,8,19,0,0,40,0,9,7,20,0,0,36,76
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Parwan,R,U,116,182,145,353,17,0,813,134,173,163,426,27,0,923,1736
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Samangan,R,U,123,196,78,238,11,0,646,127,196,96,256,22,0,697,1343
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Sari Pul,R,U,90,130,61,193,12,0,486,89,142,53,210,19,0,513,999
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Takhar,R,U,415,549,242,696,23,0,1925,413,516,310,850,60,0,2149,4074
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Uruzgan,R,U,6,14,7,20,0,0,47,6,13,6,18,0,0,43,90
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Wardak,R,U,129,174,149,345,13,0,810,101,170,142,391,31,0,835,1645
2008,AFG,AFG,Afghanistan,Afghanistan,RET,Zabul,R,U,52,76,40,115,10,0,293,67,100,48,92,11,0,318,611
2008,IRN,AFG,Iran (Islamic Republic of),Afghanistan,ASY,Kabul,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,IRN,AFG,Iran (Islamic Republic of),Afghanistan,REF,Hirat,U,U,0,0,0,10,0,0,10,0,0,5,10,0,0,15,25
2008,IRN,AFG,Iran (Islamic Republic of),Afghanistan,REF,Kabul,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,IRQ,AFG,Iraq,Afghanistan,REF,Kabul,U,U,0,0,0,0,0,0,0,7,0,0,0,0,0,7,7
2008,PAK,AFG,Pakistan,Afghanistan,ASY,Kabul,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Badghis,U,U,409,716,409,1213,68,0,2815,426,750,443,1246,119,0,2984,5799
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Baghlan,R,U,26,47,26,78,5,0,182,28,49,30,81,8,0,196,378
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Balkh,U,U,12,22,12,39,0,0,85,13,23,15,37,5,0,93,178
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Day Kundi,U,U,10,18,10,32,0,0,70,11,19,11,29,5,0,75,145
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Farah,U,U,1643,2875,1643,4861,274,0,11296,1711,3012,1781,4997,479,0,11980,23276
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Faryab,R,U,225,401,226,677,37,0,1566,241,414,243,695,68,0,1661,3227
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Ghazni,U,U,212,379,213,640,35,0,1479,227,392,231,657,64,0,1571,3050
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Ghor,U,U,236,414,236,701,39,0,1626,246,434,256,719,69,0,1724,3350
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Hilmand,C,U,3632,6482,3646,10944,597,0,25301,3889,6697,3926,11232,1097,0,26841,52142
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Hirat,U,U,3453,6042,3453,10214,575,0,23737,3596,6330,3740,10502,1007,0,25175,48912
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Kabul,U,U,177,316,178,533,29,0,1233,189,326,192,547,53,0,1307,2540
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Kandahar,C,U,3054,5451,3066,9203,502,0,21276,3271,5632,3301,9445,923,0,22572,43848
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Kapisa,R,U,25,45,26,76,5,0,177,27,47,27,79,8,0,188,365
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Khost,U,U,1887,3367,1894,5685,310,0,13143,2020,3479,2038,5834,570,0,13941,27084
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Kunar,R,U,799,1427,802,2409,131,0,5568,856,1474,865,2472,242,0,5909,11477
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Kunduz,C,U,49,88,49,148,8,0,342,53,91,54,152,15,0,365,707
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Laghman,R,U,373,666,375,1125,61,0,2600,400,688,403,1154,113,0,2758,5358
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Nangarhar,U,U,4248,7582,4264,12801,699,0,29594,4549,7834,4591,13138,1283,0,31395,60989
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Nuristan,U,U,125,224,126,378,21,0,874,134,231,135,388,38,0,926,1800
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Paktika,C,U,106,189,107,320,17,0,739,114,196,115,328,32,0,785,1524
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Panjsher,U,U,10,17,10,31,0,0,68,10,18,11,28,5,0,72,140
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Samangan,R,U,24,44,24,72,5,0,169,26,45,28,75,7,0,181,350
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Sari Pul,R,U,10,19,10,33,0,0,72,11,19,13,30,5,0,78,150
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,Takhar,R,U,24,42,24,70,5,0,165,25,44,26,73,7,0,175,340
2009,AFG,AFG,Afghanistan,Afghanistan,RDP,Badghis,R,U,61,106,61,180,10,0,418,63,111,66,185,18,0,443,861
2009,AFG,AFG,Afghanistan,Afghanistan,RDP,Balkh,U,U,11,20,11,35,0,0,77,12,21,12,32,5,0,82,159
2009,AFG,AFG,Afghanistan,Afghanistan,RDP,Faryab,R,U,210,368,210,621,35,0,1444,219,385,228,639,60,0,1531,2975
2009,AFG,AFG,Afghanistan,Afghanistan,RDP,Ghazni,U,U,36,64,36,108,6,0,250,38,67,39,111,11,0,266,516
2009,AFG,AFG,Afghanistan,Afghanistan,RDP,Hilmand,R,U,0,0,8,0,0,0,8,0,0,0,0,0,0,0,8
2009,AFG,AFG,Afghanistan,Afghanistan,RDP,Hirat,U,U,9,15,9,27,0,0,60,9,16,9,24,5,0,63,123
2009,AFG,AFG,Afghanistan,Afghanistan,RDP,Jawzjan,R,U,163,285,163,482,27,0,1120,170,299,176,495,47,0,1187,2307
2009,AFG,AFG,Afghanistan,Afghanistan,RDP,Kandahar,U,U,0,8,0,6,0,0,14,0,8,0,7,0,0,15,29
2009,AFG,AFG,Afghanistan,Afghanistan,RDP,Samangan,R,U,0,8,0,7,0,0,15,0,5,5,9,0,0,19,34
2009,AFG,AFG,Afghanistan,Afghanistan,RDP,Sari Pul,R,U,12,20,12,32,5,0,81,12,21,13,33,5,0,84,165
2009,AFG,AFG,Afghanistan,Afghanistan,RDP,Zabul,R,U,0,7,5,11,0,0,23,0,8,6,11,0,0,25,48
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Badakhshan,R,U,5,0,5,12,0,0,22,8,11,6,67,5,0,97,119
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Badghis,U,U,26,33,11,44,0,0,114,24,33,16,49,5,0,127,241
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Baghlan,R,U,192,333,174,487,29,0,1215,199,314,169,469,48,0,1199,2414
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Balkh,U,U,102,124,96,282,29,0,633,106,125,71,297,46,0,645,1278
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Bamyan,R,U,10,20,10,50,5,0,95,12,28,19,71,5,0,135,230
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Day Kundi,R,U,9,0,0,6,0,0,15,0,0,5,10,0,0,15,30
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Farah,R,U,5,9,5,18,0,0,37,6,10,7,25,0,0,48,85
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Faryab,R,U,130,169,99,380,19,0,797,144,178,100,354,41,0,817,1614
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Ghazni,R,U,8,53,36,93,7,0,197,17,56,28,98,10,0,209,406
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Ghor,R,U,0,5,5,11,0,0,21,5,8,0,27,0,0,40,61
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Hilmand,R,U,135,173,84,235,15,0,642,137,237,139,252,33,0,798,1440
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Hirat,U,U,44,95,76,298,18,0,531,79,82,60,762,46,0,1029,1560
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Jawzjan,R,U,252,318,197,815,59,0,1641,238,326,197,749,101,0,1611,3252
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Kabul,U,U,519,1284,860,2573,151,0,5387,612,1329,934,2388,254,0,5517,10904
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Kandahar,U,U,289,436,157,532,20,0,1434,315,518,228,625,61,0,1747,3181
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Kapisa,R,U,14,24,8,37,0,0,83,14,22,14,46,0,0,96,179
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Khost,R,U,8,34,20,49,0,0,111,13,26,18,36,5,0,98,209
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Kunar,R,U,159,290,160,389,21,0,1019,172,313,155,376,29,0,1045,2064
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Kunduz,R,U,542,732,357,1034,57,0,2722,569,707,347,1008,88,0,2719,5441
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Laghman,R,U,155,258,139,352,9,0,913,159,275,146,356,29,0,965,1878
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Logar,R,U,26,126,53,167,6,0,378,34,117,58,154,15,0,378,756
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Nangarhar,U,U,699,1392,697,2037,90,0,4915,685,1389,787,1971,164,0,4996,9911
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Nimroz,R,U,0,5,5,9,0,0,19,5,6,5,18,0,0,34,53
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Nuristan,R,U,0,0,5,7,0,0,12,0,0,8,0,0,0,8,20
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Paktika,R,U,0,9,5,6,0,0,20,0,7,0,11,0,0,18,38
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Paktya,R,U,58,181,106,273,14,0,632,61,152,114,203,29,0,559,1191
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Panjsher,R,U,0,9,0,11,0,0,20,0,6,0,8,5,0,19,39
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Parwan,U,U,56,127,112,256,8,0,559,45,149,89,296,20,0,599,1158
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Samangan,R,U,30,45,20,84,5,0,184,23,38,21,80,8,0,170,354
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Sari Pul,R,U,170,254,187,512,41,0,1164,221,310,227,497,64,0,1319,2483
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Takhar,R,U,94,141,57,186,10,0,488,111,130,60,228,19,0,548,1036
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Uruzgan,R,U,0,5,0,5,0,0,10,0,0,9,6,0,0,15,25
2009,AFG,AFG,Afghanistan,Afghanistan,RET,Wardak,R,U,29,62,57,167,0,0,315,23,57,53,154,15,0,302,617
